7.870535046700340986e-01 7.856375253592392527e-01 8.425907395721744519e-01 1.356856098135334476e-01 4.339262698981480870e-01 3.567054666457329382e-01 8.612948914093765396e-01 8.795248325239225506e-01 2.701633449895968209e-01 2.322617704966254415e-01
7.645252809508248371e-01 2.380920512126142030e-01 3.303175442278303287e-01 8.227325216020833221e-01 6.274574626394816557e-01 3.619421458519033741e-01 3.765680886853898790e-01 5.929528483495559721e-01 6.359119706517063486e-01 3.945001887183484657e-01
1.093532489995396428e+00 6.918019926608544035e-01 4.872592835969697944e-01 5.994359628972167897e-01 1.947127895412577858e-01 5.015417452012114197e-01 1.538358695368069462e-01 4.388716081511734868e-01 3.212762579540779928e-01 8.821513183066634900e-01
7.976933497039467857e-01 4.823451134194134404e-01 2.029005145632409579e-01 7.028103215044871899e-01 4.002705413713585902e-01 2.587800307920447018e-01 9.822179822866040633e-01 7.000075875969635764e-01 1.907977810719527212e-02 8.737462382741993938e-01
3.215456987391431820e-01 4.857012618464521259e-01 4.009542801130759337e-01 5.705283122472796231e-01 1.224524635346421642e+00 5.008260504134184540e-03 6.156563433827982879e-01 4.053129801960504985e-01 6.480812763738056370e-01 4.209856753615602853e-01
1.169652577386572023e+00 6.121390051535069432e-01 4.537370371504417799e-01 4.723385339188501675e-01 2.150266533013854287e-01 1.054786632360471960e-01 5.824539436465964171e-01 5.295198305995700849e-01 1.783094017192040082e-01 1.337926815693429861e+00
3.683841542589234019e-01 1.145610082922605688e+00 5.607274368823079724e-01 6.882680078101647281e-01 5.452647697560024653e-01 6.651527223557598401e-01 3.382513397020788654e-02 4.455224802489567981e-01 1.891344951916549000e-01 2.637341886170703753e-01
9.915439296149217707e-01 7.572941541049735825e-01 4.066316112334932009e-02 8.608475633149387241e-01 6.528195134518764986e-01 6.702689897308475864e-01 4.576191448766189773e-02 1.878353483080943132e-01 2.904912313685591441e-01 5.372623211439788715e-01
6.689928936670901383e-01 3.064856785327415012e-01 8.584181565004063152e-01 2.840460846999380562e-02 2.855859938488639616e-01 6.545554404013376182e-01 1.463708209653007852e+00 9.081025270219738044e-01 3.290855524222844330e-01 1.232366494816698049e-01
6.028265413998942224e-01 7.026775971432867030e-01 8.907947156377439279e-01 2.620519466884054308e-02 5.892300664331254767e-01 6.790660311068260624e-01 7.068628233965027485e-01 3.963561890094814411e-01 5.245828952725937189e-01 2.379386540645881676e-01
4.888202413682189995e-01 1.294991873968938334e+00 3.696490400006871568e-01 5.529844294160067841e-01 9.537867352060529491e-01 7.613930915976323544e-01 3.146966979640734852e-02 1.644573862184251223e-01 2.184762818614077173e-01 3.335955083160770107e-02
5.429978352480823167e-01 1.559759873951968578e-01 5.746520896416745794e-01 6.389914004050332164e-01 5.637761073431487580e-01 4.962806953243597552e-01 1.855628396897003873e-01 8.775459536546181827e-02 8.874053138424029541e-01 8.989520987187469281e-01
1.015052150956228694e+00 5.896788202745154583e-01 9.370734347759269653e-03 1.083019302661710759e+00 3.386627633336526388e-01 5.234970906836986515e-01 1.567818558964591269e-01 5.099162911411985188e-01 1.575236120852617216e-01 7.291430547503879867e-01
7.432719737636004353e-01 3.144274548006115166e-01 2.212624546292177308e-01 5.881341313960468664e-01 9.385331161806312883e-01 1.463490166455558017e-01 7.110607484142671408e-01 3.086252250947857378e-01 5.422940751574105711e-01 7.674340055508195313e-01
5.480803453119200697e-01 5.863117881899301276e-01 2.335201047104309424e-01 6.193072496269814708e-01 1.126951085472390979e+00 1.593697174771382952e-01 6.597687563805493260e-01 4.638076779418220941e-01 4.434469631883766194e-01 3.117068994827767447e-01
6.386326120821121943e-01 6.267774766274630815e-02 5.574998107725204211e-01 2.530914021595266350e-01 6.978476428781341667e-01 2.061216069742732686e-03 1.072466594463976630e+00 1.900652441872858478e-01 6.473419818541458204e-01 1.408056250017943434e+00
7.243457618841414591e-01 2.704752095253925570e-01 6.461840591779582921e-01 5.618936569387075197e-01 2.844927942121575071e-01 6.780382608871289296e-01 5.828043369468203228e-01 7.249996808392356051e-01 5.678063676685198846e-01 2.091936420386690254e-01
3.147204282672547704e-01 4.421130864330160559e-01 6.154321864730725178e-01 6.478840120559851146e-01 3.024690798329198183e-01 5.932799698288147017e-01 6.851164617184932748e-01 6.026912532737190853e-01 3.354041982471305805e-01 5.616095628324431210e-01
1.363797224084498216e+00 5.013291987790068349e-01 1.454600747297433262e-08 3.737746439570069912e-01 7.070101440817315730e-01 3.415823091708813375e-01 3.561168980963604347e-01 2.295524711482272717e-01 1.044070533353029351e+00 8.626335238371567460e-01
9.103972616022757420e-06 9.468499854989074205e-01 3.381358853581520885e-01 6.454248539842306898e-02 1.467698933865816957e-01 7.870372222996548148e-14 8.025129500151931827e-01 6.612262043508225773e-01 1.012992515848635477e+00 1.370236799986716880e+00
9.551424351931993295e-02 5.056708524696664764e-01 7.101319245160002680e-01 3.111175366735686176e-01 3.060988584489182651e-01 2.677061415964934743e-01 1.299500157245338849e+00 2.623014370814032992e-01 1.137648224911623984e+00 3.604776649347761763e-01
4.586353183398097499e-01 6.393364955194279498e-01 3.930675620657278491e-01 4.947549279137058997e-01 5.815268648061651113e-01 5.350370057634183940e-01 5.021606819695564328e-01 4.245418207899290808e-01 7.483341958235678604e-01 7.560322922836746340e-01
1.394193795249887291e+00 5.742333725404903388e-01 3.668850275044430176e-01 3.525555357768012099e-01 4.822427540494992337e-01 4.277697565951253389e-01 4.517690534659833390e-01 2.802626829108554318e-01 6.348246793076782746e-01 5.727896309096762728e-01
5.340077352846175351e-01 4.394852299300561760e-01 6.362736943570285186e-01 3.035910738671064590e-02 8.485005538809729797e-02 4.474952605850272547e-01 3.839663538655911368e-01 9.012688167277270386e-06 2.590144306717225398e+00 1.085682156050678110e-01
1.343020495452504903e+00 5.655224922763135015e-02 1.569385147638378442e+00 3.815345081341984246e-01 8.499905407275392122e-01 2.963792253242398811e-01 1.720110286218865525e-01 8.752608518592840114e-02 1.578098520033160979e-02 1.525608052240239321e-01
2.484170673216138103e-01 1.429188516097518180e+00 2.351051975449634856e-13 4.025265144693532249e-02 9.281265136051781717e-01 1.659655444100981148e-01 2.426153872050419713e-01 8.221535678826268068e-03 8.676437234042808644e-01 1.174908615359908648e+00
5.107336658680039498e-02 6.586214187508023787e-01 1.378418836223430644e+00 8.805107431512675109e-02 7.849703554034889202e-09 1.166176520965020447e-01 5.861985061775150108e-01 1.383591686996488435e-01 1.835448842985917928e+00 4.077655609127046020e-03
1.062604328997999135e-02 1.532308754542457407e-01 2.800217486118493637e-01 3.156887295931510434e-02 8.452836692603120650e-01 4.327958723768258742e-01 2.043147036497912072e-01 1.363086183898204462e-01 2.855280077050886156e+00 3.466378049989136678e-01
5.369562136984162848e-01 3.021498978599430063e-01 3.681778111777059825e-01 2.751646296144267811e-01 3.957444489651726349e-02 4.487421825076727822e-01 2.342720158813689224e-01 1.471545467041773581e+00 1.568350596896199267e+00 6.022502314499908471e-02
2.586307139170114677e+00 3.202627161063336114e-01 6.123996928074599833e-01 4.174613998890012306e-02 1.441598731086459959e-02 2.175260308533230602e-01 3.153931939357927927e-01 5.682230893795849752e-04 6.822273521584993955e-04 7.268302659432710477e-01
8.096138046995402515e-01 1.276961439894424677e+00 3.678954811962331650e-01 7.756162899573576519e-01 2.472110514051765184e-01 1.109193811280722586e-01 9.666039581375046597e-02 4.998969170934084993e-01 2.732472797915623808e-01 3.557150391000004075e-01
5.377910315564583214e-04 9.883222049698392464e-01 3.054734422148103201e-02 1.231571062780137060e+00 2.234376442238756866e-01 2.309480391034258451e-01 9.484654046340583733e-01 2.431998672336748990e-01 4.077323429584505665e-01 6.787008581667537399e-01
6.255520938267614683e-01 3.411110893057813919e-05 2.075928494716823558e-01 5.681222334097227877e-01 9.937155675285462828e-09 2.023395613710190055e+00 3.877598963535881516e-01 3.986057393428985574e-01 4.950568069530019155e-01 3.914029491622489365e-01
4.817893567021572232e-01 1.157750278498305141e+00 1.135894778308389030e+00 1.366953610802858730e-02 9.030337507002915709e-01 8.651428664004388652e-05 9.339156459924854617e-13 3.264192128681314697e-01 1.041793578559981476e-01 5.500861703818530346e-01
4.586353337984200307e-01 6.393364188183094932e-01 3.930674016277163618e-01 4.947549794619850450e-01 5.815269032376411129e-01 5.350370229374626918e-01 5.021606684209378724e-01 4.245418799775489971e-01 7.483343319893041024e-01 7.560323155912908044e-01
2.647582229876958571e-01 5.936625650712515911e-01 4.309997180425666485e-01 1.420430673882763895e+00 6.672579396467021029e-01 4.668874836591461186e-01 2.613430665054523039e-01 1.220610740035137608e-02 5.551763926893314993e-01 5.567507558799973388e-01
4.543896526762390420e-01 2.304932421575855837e-09 9.887148407926144023e-01 1.075747891311128825e-05 1.645076476901215390e+00 5.641316095080491921e-01 2.216304532059721610e-01 6.800603543479253332e-01 3.168753064438479400e-02 5.485688938455467907e-08
1.968840228135129364e-02 5.962533241422824509e-02 1.071421827623924086e-02 7.398639581495247697e-01 1.256954051046876852e+00 2.395201475792800562e-08 5.871420493841046362e-01 1.594728721339670012e-06 2.273862678780866453e+00 6.129496496482250700e-01
4.586353250314841867e-01 6.393364623172869132e-01 3.930674926158340132e-01 4.947549502277613365e-01 5.815268814422579480e-01 5.350370131976631694e-01 5.021606761046725209e-01 4.245418464108842160e-01 7.483342547665624567e-01 7.560323023729997871e-01
2.790793481514297625e-01 4.468689289014644017e-01 1.353562245053007984e-01 5.136178575761747300e-01 6.234887268006401584e-01 4.646999910348967866e-01 1.314612217420270568e+00 3.909815444550042152e-01 5.176704466250007242e-01 7.206090280747196042e-01
3.952334834311660994e-01 5.055367139172781688e-01 9.862680644296267785e-01 3.839505255623020252e-01 1.381844653137055678e-01 5.353656392241964435e-01 4.939476541016183386e-01 3.510741936929451246e-01 2.587621025828965287e-03 1.586480582473284828e+00
5.783194376022906535e-01 4.377924338053987841e-01 7.424689563864080855e-01 1.299833334482496661e-01 1.733344099013072235e-06 6.927231565414072589e-01 1.064734219870674625e+00 7.020053327859938908e-02 1.556848205247781447e+00 9.436640810168610120e-20
3.122686022610048906e-01 1.399447818041477110e-01 4.944801084141868253e-01 2.743865176828444441e-01 1.209073438552723534e+00 5.108960302233861439e-01 1.104126613596400741e+00 5.488698923246839723e-01 1.922158836725537112e-01 3.210024469049459483e-01
3.915425226818480264e-01 4.869699851323456841e-01 2.446143656238316741e-03 5.577379366960540930e-01 1.757294323805703162e-01 3.273799875285350880e-01 3.068953821649841318e-01 1.411722583114121132e+00 1.084635880899257776e+00 6.727073423075198289e-01
5.010320785071706027e-06 7.234549272674495324e-01 4.112726135169247343e-01 5.978176136668438207e-05 4.726149376970640859e-01 2.008715025894426187e+00 1.502859950285188040e-01 1.991335933432762106e-01 1.167762980873428225e-09 5.059899599040660334e-01
4.586353512156553514e-01 6.393363323990983726e-01 3.930672208619562236e-01 4.947550375415015744e-01 5.815269465384625969e-01 5.350370422874897169e-01 5.021606531556982445e-01 4.245419466642615380e-01 7.483344854073963326e-01 7.560323418520306094e-01
4.586353364640757269e-01 6.393364055921061384e-01 3.930673739620627605e-01 4.947549883508804425e-01 5.815269098646999035e-01 5.350370258989254335e-01 5.021606660846383852e-01 4.245418901837539338e-01 7.483343554694836808e-01 7.560323196104169474e-01
1.542173135941672657e-01 4.908238315933928786e-01 5.915547418893636611e-02 1.357726089236429345e+00 5.709945781861377467e-01 1.250839580034724730e+00 1.952897408585807792e-01 2.776767241004867229e-02 7.434191165139562019e-01 3.887611163281101123e-01
6.243909967074330325e-01 6.321423918306193213e-02 1.419535275385487073e-04 4.155848043730347996e-01 7.872984762114321189e-02 2.115558458783151630e-01 1.851294101779826118e+00 8.403393291373747465e-01 5.782487089241756095e-06 1.043363623618096536e+00
1.433996836559508381e+00 4.569725604573327549e-01 5.327313918977945040e-01 8.454213030946813312e-01 2.674893341237419406e-06 5.841086601015120505e-02 1.921096251957410128e-01 5.375902600623708727e-01 1.185328634034911399e+00 5.548110756193343381e-03
3.921018181700511862e-01 5.550517780873532869e-01 3.137512309863800253e-01 1.512996495482922174e-04 1.802063598048459170e+00 4.011260547410601118e-01 1.626899255776693420e-01 4.680565897927310148e-01 6.561367394965954558e-01 2.700246972931811510e-04
2.924032326847220697e-01 1.637188187860404875e+00 4.541261474823877764e-01 3.243306170558977186e-01 3.687527255022361641e-05 9.713361256586189318e-01 8.664041462334347299e-02 1.514686533361619680e-01 5.890291320268264963e-01 2.776288139390572410e-08
1.925432864706407565e-01 3.599086761249460811e-08 8.182380312177136572e-01 8.865445043147960336e-01 9.542596277284090198e-03 2.667450467058614105e-01 6.018057626662534361e-05 1.466153239179534662e+00 4.696749842364639762e-10 1.317407544131925512e+00
4.586353248870597143e-01 6.393364630338798094e-01 3.930674941147528356e-01 4.947549497461629642e-01 5.815268810832054935e-01 5.350370130372118505e-01 5.021606762312527117e-01 4.245418458579141019e-01 7.483342534944115165e-01 7.560323021552446399e-01
8.240020688790253289e-02 3.651708162779027655e-01 5.830065130887353009e-01 1.830375079763646440e+00 9.097788087403084478e-02 2.888853592707681939e-01 2.216269436949641711e-03 4.918172145305994003e-01 1.729050447055383299e-01 1.022607141090835281e+00
7.724996594862677812e-02 1.398536052232161930e+00 4.280947664847365997e-01 6.125094737546405571e-02 5.760508419563999949e-01 2.872463496054392662e-01 1.165659690155149031e+00 9.460953537582710016e-02 7.138660210449072838e-14 6.319147004598287820e-01
1.894387665196701209e-01 3.718378152329402178e-03 5.549051859427268640e-01 7.296823210615578370e-01 9.034703723753958471e-01 1.802381524959859593e-01 4.560425479522538933e-02 4.424383809516425582e-07 1.083319536163126484e+00 1.896592167819499908e+00
4.694461528495057490e-01 2.703147686209510514e-01 7.572937957548752097e-01 2.246573767899227581e-01 1.228025776711635375e+00 5.713347171354702381e-01 3.506352184785397341e-01 5.898314803932919181e-01 3.510963400136200563e-01 2.990323564880640328e-01
5.091598456275894802e-02 1.362694154607819064e+00 3.768973745402363074e-01 9.021111612752290565e-01 2.892557422828177516e-01 1.530696158659304862e-01 9.427946448817632608e-02 6.143096199699915605e-01 3.131669408885021655e-01 4.575457204401848776e-01
