href
http://sputniknews.com/business/20150116/1016958540.html
http://sputniknews.com/military/20150528/1022674154.html
http://sputniknews.com/military/20150713/1024563619.html
http://sputniknews.com/news/20150306/1019130173.html
http://sputniknews.com/news/20150401/1020326274.html
http://sputniknews.com/russia/20150304/1019036875.html
http://sputniknews.com/us/20150403/1020448688.html
http://sputniknews.com/us/20150818/1025855855/pentagon-laser-drone-missile-defense.html
http://sputniknews.com/us/20151201/1031021770/us-nuclear-cruise-missile.html
https://sputniknews.com/business/201610151046374565-russian-space-rockets-us-dependence/
https://sputniknews.com/business/201805051064165595-lockheed-shares-coveted-f-22-design/
https://sputniknews.com/middleeast/201704071052396220-airbase-syria-attack-prepared/
https://sputniknews.com/middleeast/201706151054670202-us-qatar-f-15/
https://sputniknews.com/middleeast/201708091056330383-iran-drone-fa-18-hornet-unarmed/
https://sputniknews.com/middleeast/201801041060522517-houthi-forces-capture-us-navy-drone/
https://sputniknews.com/military/201610111046238374-spaceplane-reaches-500-days/
https://sputniknews.com/military/201610151046351143-us-army-long-range-anti-ship/
https://sputniknews.com/military/201610281046821601-us-army-russia-ukraine/
https://sputniknews.com/military/201611011046939153-b-2-bomber-nuclear-upgrades/
https://sputniknews.com/military/201611121047369638-zumwalt-gun-costs/
https://sputniknews.com/military/201701141049580748-us-to-replace-abrams-tank/
https://sputniknews.com/military/201702091050487276-b52-bomber-to-add-lasers/
https://sputniknews.com/military/201702281051097374-us-army-ground-missile-range/
https://sputniknews.com/military/201703081051361376-us-predator-drones-live-reapers/
https://sputniknews.com/military/201703281052058135-raptor-gets-new-missile-weapon/
https://sputniknews.com/military/201704071052428440-future-hornets-use-anti-stealth/
https://sputniknews.com/military/201704131052616839-us-largest-bomb-afganistan/
https://sputniknews.com/military/201704141052628280-us-army-stryker-laser-drone/
https://sputniknews.com/military/201704161052690620-pentagon-test-b61-f16/
https://sputniknews.com/military/201705111053485309-us-reaper-drone-500lb-bomb/
https://sputniknews.com/military/201705221053842070-no-replacement-US-navy-ships/
https://sputniknews.com/military/201705231053874398-us-air-force-baby-moab/
https://sputniknews.com/military/201707061055284194-an77-prospects-analysis/
https://sputniknews.com/military/201707221055778422-us-navy-warships-hypervelocity-projectiles/
https://sputniknews.com/military/201708071056266592-talons-f22-upgrade-flying-2060s/
https://sputniknews.com/military/201708221056691918-us-warship-north-korea-missile-guam-harpoon/
https://sputniknews.com/military/201708291056900214-us-tests-nuclear-bomb-nevada/
https://sputniknews.com/military/201709211057569659-us-special-ops-lasers-2018/
https://sputniknews.com/military/201710021057886499-abrams-tank-trophy-missile-defense/
https://sputniknews.com/military/201710251058514460-pentagon-researchers-developing-smarter-tanks/
https://sputniknews.com/military/201710271058575891-us-marines-fire-vehicle-rocket-system/
https://sputniknews.com/military/201710281058611681-us-marines-hunt-truck-artillery-system/
https://sputniknews.com/military/201712081059807407-us-f-35-defend-neutralize-icbm/
https://sputniknews.com/military/201712161060045717-germany-stryker-vehicles-larger-guns/
https://sputniknews.com/military/201801101060631217-us-navy-weaponized-unmanned-vehicles/
https://sputniknews.com/military/201801111060688459-google-earth-unveil-us-spy-plane/
https://sputniknews.com/military/201801161060801502-new-us-nuclear-weapons-reports/
https://sputniknews.com/military/201805111064375341-US-navy-anti-missile/
https://sputniknews.com/military/201805161064526514-uss-milwaukee-longbow-hellfire/
https://sputniknews.com/military/201806051065129805-pentagon-low-yield-nukes/
https://sputniknews.com/military/201806081065247798-chinese-hackers-swipe-naval-war-secrets/
https://sputniknews.com/military/201806121065332682-abrams-active-protection-israel/
https://sputniknews.com/military/201806131065383738-us-navy-investing-/
https://sputniknews.com/military/201806191065563533-pentagon-contract-silent-drones-fly-further/
https://sputniknews.com/military/201807011065948464-b61-12-testing-aboard-b2/
https://sputniknews.com/military/201807111066259563-european-sixth-gen-jet-analysis/
https://sputniknews.com/military/201808091067058670-us-army-experiments-howitzer-humvees/
https://sputniknews.com/military/201808141067195239-us-army-supergun-dumped-failed-low-demand/
https://sputniknews.com/military/201808161067253370-US-Awards-Contract-Early-Missile-Warning-Satellites/
https://sputniknews.com/military/201808241067454740-earth-penetrating-nuclear-bomb-tested/
https://sputniknews.com/military/201809171068111238-USN-Replace-Cruisers-Multirole-Boats/
https://sputniknews.com/military/201810021068521903-us-destruction-missiles/
https://sputniknews.com/military/201810201069050079-us-air-force-space-place-flight-record/
https://sputniknews.com/military/201810201069068613-trump-quit-nuclear-arms-treaty-russia/
https://sputniknews.com/military/201811031069479748-us-patriot-missile-germany-defense/
https://sputniknews.com/military/201811091069643510-Project-Thor-Tungsten-Poles-Outer-Space/
https://sputniknews.com/military/201811241070083112-usa-underwater-hypersonic-tactical-nukes/
https://sputniknews.com/military/201812141070672161-usa-air-force-build-stealth-drone/
https://sputniknews.com/military/201901301071955303-us-nuclear-lavrov-warhead/
https://sputniknews.com/military/201901301071972202-mysterious-space-plane-marks-500-days/
https://sputniknews.com/military/201902071072192844-us-army-eyes-uav-replacement-fleet/
https://sputniknews.com/military/201902071072195965-Navy-Tests-New-Ship-Defense-Ford-Carriers/
https://sputniknews.com/military/201903031072915688-f-117-middle-east-syria-iraq/
https://sputniknews.com/military/201903071073035706-valkyrie-stealth-drone-test-video/
https://sputniknews.com/military/201903171073323897-us-japan-new-aegis-radar/
https://sputniknews.com/military/201907191076291799-this-is-the-us-electronic-warfare-weapon-used-in-an-alleged-takedown-of-iran-drone---report/
https://sputniknews.com/military/201907301076408815-pentagon-working-on-9-separate-hypersonic-missile-projects-to-take-on-russia-china--report/
https://sputniknews.com/military/201908161076561011-us-marine-corps-orders-15000-more-jlt-vehicles-after-reaching-ioc-status/
https://sputniknews.com/military/201908171076569750-us-army-developing-ai-guided-long-range-smart-artillery-shell/
https://sputniknews.com/military/201909161076819131-us-air-force-aims-for-rotating-acquisition-system-to-produce-new-jet-every-five-years/
https://sputniknews.com/military/201909181076835102-video-us-apache-helicopter-fires-new-israeli-made-missiles-at-pantsir-replicas/
https://sputniknews.com/military/201909211076855298-usmc-autonomous-vehicle-machine-gun/
https://sputniknews.com/military/201909291076918821-us-air-force-anti-swarm-defence-system/
https://sputniknews.com/military/201910021076940899-us-air-force-arms-b-1b-bomber-long-range-hypersonic-weapons/
https://sputniknews.com/military/201910151077056288-us-army-cannon-to-pass-big-technology-gates-with-1150-mile-range-/
https://sputniknews.com/military/201910271077160221-us-new-drone-b-2-stealth-bomber/
https://sputniknews.com/military/201912241077754815-video-f-16-downs-drone-in-first-test-of-new-apkws-anti-cruise-missile-system/
https://sputniknews.com/military/202001031077935116-faced-with-catastrophic-morale-us-navy-looks-to-unmanned-warships-to-expand-fleet/
https://sputniknews.com/military/202001291078175018-pentagon-moves-forward-with-new-f-15ex-fighter-based-on-qatars-variant-of-jet/
https://sputniknews.com/military/202002011078202106-us-reportedly-deploys-new-low-yield-nuke-on-submarine-as-doomsday-clock-ticks-closer-to-midnight/
https://sputniknews.com/military/202002111078281388-us-air-force-scraps-major-hypersonic-weapon-program-amid-budget-squeeze/
https://sputniknews.com/military/202002111078289546-retro-no-more-us-air-force-ends-turboprop-attack-plane-program/
https://sputniknews.com/military/202002221078377884-us-navy-equips-uss-america-amphibious-assault-ship-with-f-35s/
https://sputniknews.com/military/202002241078397160-photos-us-navy-deploys-first-anti-drone-laser-system-on-warship/
https://sputniknews.com/military/202003121078541740-us-navy-to-start-tests-for-cutting-edge-unmanned-vessel-sea-hunter-ii-by-year-end/
https://sputniknews.com/military/202003131078562142-photo-us-space-force-debuts-first-offensive-weapons-system/
https://sputniknews.com/military/202003271078734214-photos-us-army-picks-four-designs-for-future-vertical-lift-program-to-replace-aging-choppers/
https://sputniknews.com/military/202004251079089159-us-next-generation-missile-interceptor-programme-officially-launched/
https://sputniknews.com/military/202005191079355805-pentagon-plans-to-test-fire-60-kw-laser-aboard-ghostrider-gunships-in-two-years/
https://sputniknews.com/military/202005221079384998-new-tiny-torpedo-unveiled-for-us-navy-attack-subs/
https://sputniknews.com/military/202006081079558350-video-f-15e-becomes-first-aircraft-compatible-with-us-nuclear-gravity-bomb---sandia-/
https://sputniknews.com/military/202006151079623094-f-35s-small-diameter-bomb-delayed-a-year-thanks-to-faulty-fin-design/
https://sputniknews.com/military/202007141079885180-us-air-force-prepares-to-test-golden-horde-bomb-networking-technology/
https://sputniknews.com/military/202007161079908071-us-reportedly-tested-hypersonic-missile-that-flew-17x-faster-than-speed-of-sound/
https://sputniknews.com/military/202007301080014064-pentagon-justifies-need-for-first-new-nuke-in-decades-with-rare-critique-of-current-weapons/
https://sputniknews.com/military/202009031080360316-us-tests-next-generation-fragmentation-bomb-as-viable-substitute-for-cluster-munitions/
https://sputniknews.com/military/202009031080360790-us-army-pursuing-another-medium-range-strike-missile-outside-discarded-inf-treatys-parameters/
https://sputniknews.com/military/202009151080467800-us-air-force-reveals-previously-unknown-advanced-fighter-has-already-flown/
https://sputniknews.com/military/202009181080504242-us-air-force-shoots-mock-russian-cruise-missile-out-of-the-sky-during-test--video/
https://sputniknews.com/military/202009301080626138-us-army-wants-electronic-jammer-weapon-with-missile-defense-capabilities/
https://sputniknews.com/military/202010071080699740-us-space-force-announces-contracts-for-first-8-wide-field-of-view-missile-early-warning-satellites/
https://sputniknews.com/military/202010141080770916-us-air-force-confirms-arrw-hypersonic-missile-will-travel-over-5000-miles-per-hour/
https://sputniknews.com/military/202011031080975121-mystery-surrounds-possible-photo-of-us-air-forces-new-rq-180-high-altitude-stealth-drone/
https://sputniknews.com/military/202011091081107920-us-army-adopts-sm-6-naval-missile-as-new-ground-launched-weapon/
https://sputniknews.com/military/202011111081132240-photo-us-army-tests-new-low-cost-anti-air-missile-as-alternative-to-costly-patriots/
https://sputniknews.com/military/202011241081254662-video-us-tests-f-35s-ability-to-carry-out-supersonic-nuclear-strikes-over-nevada-desert/
https://sputniknews.com/military/202011261081277345-photos-us-air-force-marks-first-by-flying-b-1-bomber-with-externally-mounted-cruise-missile/
https://sputniknews.com/military/202012251081565164-us-army-long-range-cannon-hits-target-43-miles-away/
https://sputniknews.com/military/202101271081890328-pentagon-pens-contracts-for-two-hypersonic-missile-detection-satellite-prototypes/
https://sputniknews.com/military/202102181082116246-tel-aviv-announces-joint-israeli-us-project-to-develop-new-ballistic-missile-shield/
https://sputniknews.com/military/202102251082181823-outrage-online-in-wake-of-reports-of-usaf-wanting-new-fighter-jet-programme-putting-f-35-on-shelf/
https://sputniknews.com/military/202104231082710948-photos-us-army-battalion-receives-first-shipment-of-m-shorad-systems-to-reach-eu/
https://sputniknews.com/military/202105051082808580-us-launch-of-minuteman-iii-ballistic-missile-fails-cause-under-investigation/
https://sputniknews.com/military/202105161082906278-us-armys-controversial-ground-based-hypersonic-missile-to-have-over-1700-mile-range/
https://sputniknews.com/military/202105281083021588-us-navy-successfully-tests-first-hypersonic-missile-motor/
https://sputniknews.com/military/202106091083111806-construction-of-first-two-b-21-raider-stealth-bombers-is-complete-us-air-force-says/
https://sputniknews.com/military/202108191083655395-us-army-looking-to-procure-high-altitude-jammer-ahead-of-upcoming-exercises-/
https://sputniknews.com/military/202108231083693930-us-army-completes-successful-live-fire-test-of-israel-iron-dome-system/
https://sputniknews.com/news/201610181046436369-drone-will-enhance-soldier-mobility/
https://sputniknews.com/us/201702251051027156-usaf-predator-retire/
https://sputniknews.com/us/201801171060836585-mach-5-hypersonic-sr-72-built-finally/
https://sputniknews.com/us/201809291068450044-video-fighter-jet-crash-site/
https://sputniknews.com/us/201901171071573809-missiles-defence-review-/
https://sputniknews.com/us/201902041072122840-us-air-force-chief-interest-f-15x/
https://sputniknews.com/us/202001161078049628-us-navy-mulling-missiles-capable-of-hitting-any-part-of-the-earth-within-one-hour--report/
https://sputniknews.com/world/201701051049289960-us-qatar-radar-deal/
https://sputniknews.com/world/201801181060866886-us-icebreakers-cruise-missiles-now/
https://sputniknews.com/world/201902011072022088-china-missiles-us-russia-inf/
https://usawatchdog.com/big-alien-lie-revealed-steve-quayle/
https://www.rt.com/news/404733-russia-us-new-space-station/
https://www.rt.com/news/435899-usaf-hypersonic-prototype-lockheed/
https://www.rt.com/news/465681-us-missile-development-inf/
https://www.rt.com/usa/393219-us-aircraft-drone-syria/
https://www.rt.com/usa/437951-darpa-developing-hypersonic-interceptor/
https://www.rt.com/usa/446845-usaf-new-jet-costs/
https://www.rt.com/usa/467020-pentagon-kills-boeing-contract/
https://www.vesti.ru/article/2547143
http://en.ria.ru/military/20160822/1044514884/russian-us-chinese-hypersonic-missile-designs-analysis.html
http://rt.com/usa/239757-us-aid-ukraine-drones/
http://rt.com/usa/246753-pentagon-ugraded-bunker-bomb/
http://rt.com/usa/239757-us-aid-ukraine-drones/
http://rt.com/usa/246753-pentagon-ugraded-bunker-bomb/
