id,mid,uid,parent,t,reposts_count,attitudes_count,comments_count,text,original_text,user_created_at,followers_count,bi_followers_count,favourites_count,statuses_count,friends_count,username,screen_name,user_description,gender,province,city,verified,verified_reason,verified_type,user_location,user_avatar,user_geo_enabled,picture,geo
"4477316149447589","4477316149447589",1837460172,"4477298525176167",1582958817,0,0,0,"2020你们家在评院士？","2020你们家在评院士？",1285906947,1442,72,236,64564,960,"远方的微光","远方的微光","我们看到的、听到的就是真相吗？","m","42","1",false,"",-1,"湖北 武汉","https://tva3.sinaimg.cn/crop.0.0.180.180.180/6d856accjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=4iG1VBKEi3",true,null,null
"4477316476952379","4477316476952379",5051495112,"4477301213400435",1582958895,0,0,0,"","//@瓦良格号归来:@王海，需要打假吗？[思考]",1393418223,44,13,16,4587,649,"用户uwpfyssm2w","用户uwpfyssm2w","","m","11","1",false,"",-1,"北京 东城区","https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1585378661&ssig=L2IFD9Sk0i",true,null,null
"4477316488662174","4477316488662174",2949206520,"4477298525176167",1582958898,0,0,0,"转发微博","转发微博",1344851120,66,3,7,470,166,"充了会员的即将成功人士","充了会员的即将成功人士","","m","44","19",false,"",-1,"广东 东莞","https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/afc951f8ly8gayvf4m3rlj20u00u040z.jpg?KID=imgbed,tva&Expires=1585378661&ssig=DKc88rSeKV",true,null,null
"4477316497492331","4477316497492331",1946164864,"4477298525176167",1582958900,0,0,0,"转发微博","转发微博",1305866049,1142,32,464,10152,392,"中原天山客","中原天山客","肯以本色示人者，必有禅心和定力，所以，伪名儒不如真名妓。（鲁迅）","m","41","1",false,"",-1,"河南 郑州","https://tva4.sinaimg.cn/crop.0.0.180.180.180/74001e80jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=l4z8jET3a9",true,null,null
"4477316749189190","4477316749189190",5650504277,"4477298525176167",1582958959,0,0,0,"转发微博","转发微博",1436624637,149,2,23,4998,438,"种痘得瓜13128","种痘得瓜13128","","m","100","1000",false,"",-1,"其他","https://tva3.sinaimg.cn/crop.0.0.100.100.180/006aoWhLjw8etz79ck7f3g302s02smx4.gif?KID=imgbed,tva&Expires=1585378661&ssig=yj5h35Uatm",false,null,null
"4477316753078466","4477316753078466",2321519205,"4477298525176167",1582958961,0,0,0,"转发微博","转发微博",1314195510,505,10,38,19627,718,"回味潮州","回味潮州","","m","44","5",false,"",-1,"广东 汕头","https://tvax2.sinaimg.cn/crop.0.0.1124.1124.180/8a5f9265ly8fj3dfca880j20v90v8423.jpg?KID=imgbed,tva&Expires=1585378661&ssig=YjSqHYffcG",true,null,null
"4477317398844739","4477317398844739",1167457542,"4477298525176167",1582959115,0,0,0,"转发微博","转发微博",1308101780,143,13,14,146,2692,"renlongluo","renlongluo","","m","100","1000",false,"",-1,"其他","https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1585378661&ssig=L2IFD9Sk0i",true,null,null
"4477317587599871","4477317587599871",3151156172,"4477298525176167",1582959160,0,0,0,"转发微博","转发微博",1358496380,219,15,344,1282,350,"我爱D罗11","我爱D罗11","Inner peace","f","33","1",false,"",-1,"浙江 杭州","https://tvax1.sinaimg.cn/crop.0.0.888.888.180/bbd2d3ccly8fw7hc79zeej20oo0oodi9.jpg?KID=imgbed,tva&Expires=1585378661&ssig=1BHNdFm4TM",false,null,null
"4477317810102359","4477317810102359",6446994712,"4477298525176167",1582959213,0,0,0,"转发微博","转发微博",1517654325,8,6,24,60,162,"魔都大哥大","魔都大哥大","","m","100","1000",false,"",-1,"其他","https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0072iVPGly8gcmgkklj53j30u00u0dhu.jpg?KID=imgbed,tva&Expires=1585378661&ssig=Xtt%2BB1Gyo4",true,null,null
"4477317847604015","4477317847604015",2478916547,"4477298525176167",1582959222,0,0,0,"转发微博","转发微博",1325753101,36,13,1,57,153,"我家有个小蒙娃","我家有个小蒙娃","","f","31","15",false,"",-1,"上海 浦东新区","https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/93c143c3ly8g7xruc0vv7j20u00u0di8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=IWD2FwNrPg",true,null,null
"4477317923833252","4477317923833252",7036090039,"4477298525176167",1582959239,0,0,0,"转发微博","转发微博",1552865041,18,8,2,252,80,"落叶松03","落叶松03","","f","44","1000",false,"",-1,"广东","https://tvax1.sinaimg.cn/crop.0.0.996.996.180/007GaIrdly8g1m6garkcej30ro0rogo8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=m5IcqRxWsq",true,null,null
"4477317969866630","4477317969866630",6496082276,"4477298525176167",1582959251,0,0,0,"转发微博","转发微博",1519462781,93,0,6,424,244,"A天造草昧","A天造草昧","","m","43","1000",false,"",-1,"湖南","https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1585378661&ssig=L2IFD9Sk0i",true,null,null
"4477318150036413","4477318150036413",1496226867,"4477298525176167",1582959293,0,0,0,"转发","转发",1348063317,145,21,43,6815,630,"彬20080808","彬20080808","","m","14","9",false,"",-1,"山西 忻州","https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1585378661&ssig=L2IFD9Sk0i",true,null,null
"4477318229501254","4477318229501254",1257309844,"4477298525176167",1582959313,0,0,0,"转发微博","转发微博",1259547914,237,9,12,1972,346,"闲个尽情野个够","闲个尽情野个够","","f","44","1000",false,"",-1,"广东","https://tvax3.sinaimg.cn/crop.101.0.661.661.180/4af10694ly8gbl7lh7177j20o00idt9s.jpg?KID=imgbed,tva&Expires=1585378661&ssig=8btt8P%2BnSd",true,null,null
"4477318321785964","4477318321785964",6536367694,"4477298525176167",1582959335,0,0,0,"转发微博","转发微博",1524792245,11,2,1,421,56,"用户6536367694","用户6536367694","","m","44","1",false,"",-1,"广东 广州","https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1585378661&ssig=L2IFD9Sk0i",true,null,null
"4477318342822283","4477318342822283",1738243382,"4477298525176167",1582959340,1,0,0,"转发微博","转发微博",1273111483,132791,316,153,19804,1391,"不问正事专注泡妞","不问正事专注泡妞","我有多强，就有多长","m","45","1000",true,"金融经济家",0,"广西","https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/679b7d36ly8gbqoaxznp9j20u00u0dhv.jpg?KID=imgbed,tva&Expires=1585378661&ssig=FAA3HFT0uF",true,null,null
"4477318770828224","4477318770828224",6501455547,"4477306015965616",1582959442,3,9,1,"","//@淮河之声:转发微博",1520327407,19834,51,1,5210,73,"张看私语","张看私语","脉脉情思，靜靜泪痕。","f","32","1000",true,"读物博主",0,"江苏","https://tvax2.sinaimg.cn/crop.0.0.821.821.180/0075ZrAfly8fvl1r07aaej30mt0mt0tn.jpg?KID=imgbed,tva&Expires=1585378661&ssig=RH1aCsSbqs",true,null,null
"4477318976277319","4477318976277319",7381346652,"4477298525176167",1582959491,0,0,0,"转发微博","转发微博",1580192188,6,1,0,208,114,"成长马拉松学堂","成长马拉松学堂","","m","11","1000",false,"",-1,"北京","https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1585378661&ssig=L2IFD9Sk0i",true,null,null
"4477319026260922","4477319026260922",2339636875,"4477298525176167",1582959503,0,0,0,"转发微博","转发微博",1393908217,101,34,38,1679,617,"VIP蔚蓝","VIP蔚蓝","","m","100","1000",false,"",-1,"其他","https://tva1.sinaimg.cn/crop.0.0.540.540.180/8b74068bjw8eu01uuhfcsj20f00f0q4z.jpg?KID=imgbed,tva&Expires=1585378661&ssig=y0LCVCZz8Q",true,null,null
"4477319269771540","4477319269771540",6014857630,"4477298525176167",1582959561,0,0,0,"转发微博","转发微博",1472874335,249,7,10,11083,256,"绵阳老郭","绵阳老郭","笨人要多学习","m","51","1000",false,"",-1,"四川","https://tvax1.sinaimg.cn/crop.0.0.1002.1002.180/006z3JeKly8g1qh39aggzj30ru0ruad2.jpg?KID=imgbed,tva&Expires=1585378661&ssig=C4NappZrOJ",true,null,null
"4477319538435393","4477319538435393",5288462622,"4477298525176167",1582959624,0,0,0,"转发微博","转发微博",1410607707,146,15,34,5903,881,"疯了个子06370","疯了个子06370","大王本命/ps4  pc游戏都有涉及  但是菜 菜得一批 /BG BL GL都喜欢/在读社会学啃老族/ 喜欢刷屏/ 弱智晋江写手","f","100","1000",false,"",-1,"其他","https://tvax1.sinaimg.cn/crop.0.0.664.664.180/005LTQIely8g1o7y537vmj30ig0ig75u.jpg?KID=imgbed,tva&Expires=1585378661&ssig=VmMwZKYrr2",true,null,null
"4477319542128761","4477319542128761",5220773410,"4477298525176167",1582959626,0,0,0,"我如果是屠阿姨，就拒绝评选中国的院士。因为，她已经是诺贝尔获得者，中国国家勋章获得者。这些都已经远远高于中国院士了。","我如果是屠阿姨，就拒绝评选中国的院士。因为，她已经是诺贝尔获得者，中国国家勋章获得者。这些都已经远远高于中国院士了。",1405587048,1065,4,135,2143,155,"妙術傳家-中医治肿瘤","妙術傳家-中医治肿瘤","擅长治疗以下肿瘤: 乳腺 卵巢 子宫 甲状腺 鼻咽 腮腺 脑垂体 颈部淋巴 血管纤维 。无副作用，治愈率高。微信：Zhucy469230957","m","44","3",false,"",-1,"广东 深圳","https://tvax4.sinaimg.cn/crop.11.19.266.266.180/005HjPEKly8galloupvebj308c08cjsn.jpg?KID=imgbed,tva&Expires=1585378661&ssig=TGicUme2aR",false,null,null
"4477319752653930","4477319752653930",1224179034,"4477298525176167",1582959676,0,0,0,"转发微博","转发微博",1281931246,891,143,574,13491,3100,"mumunana","mumunana","","f","35","1000",false,"",-1,"福建","https://tva2.sinaimg.cn/crop.0.0.180.180.180/48f77d5ajw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=zXtkKze8Pz",true,null,null
"4477320021140309","4477320021140309",1980013725,"4477298525176167",1582959740,0,2,0,"。","。",1298189337,258,39,89,1376,1110,"夜来过岭忽闻雨","夜来过岭忽闻雨","好读书，不求甚解","m","44","1",false,"",-1,"广东 广州","https://tvax4.sinaimg.cn/crop.11.0.618.618.180/76049c9dly8fevvlsmev0j20hs0h6t9g.jpg?KID=imgbed,tva&Expires=1585378661&ssig=Qbq3vm5jLW",true,null,null
"4477320057944964","4477320057944964",6639728063,"4477298525176167",1582959748,0,0,0,"......","......",1534413309,50,5,2,8002,43,"丹心_86373","丹心_86373","一介草民","m","51","1",false,"",-1,"四川 成都","https://tvax3.sinaimg.cn/crop.455.199.1137.1137.180/007flCA7ly8fug9gh8vojj31kw16ots9.jpg?KID=imgbed,tva&Expires=1585378661&ssig=sQZHn8%2FR2r",true,null,null
"4477320251742265","4477320251742265",5703976240,"4477298525176167",1582959795,0,0,0,"转发微博","转发微博",1442334984,72,9,1,609,503,"青蛇狼君1","青蛇狼君1","","m","46","1000",false,"",-1,"海南","https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1585378661&ssig=L2IFD9Sk0i",true,null,null
"4477320288547920","4477320288547920",1704028210,"4477298525176167",1582959804,0,0,0,"晕","晕",1299421152,256,6,1211,7711,395,"XU----兔仙","XU----兔仙","","f","51","1",false,"",-1,"四川 成都","https://tvax2.sinaimg.cn/crop.0.0.640.640.180/65916832ly8fzoey9pfzoj20hs0hsaar.jpg?KID=imgbed,tva&Expires=1585378661&ssig=cTtQBtM0EG",true,null,null
"4477320352311390","4477320352311390",2492275761,"4477298525176167",1582959819,0,0,0,"转发微博","转发微博",1337651248,103,5,23,734,476,"浮云流水_bobo","浮云流水_bobo","","m","42","1",false,"",-1,"湖北 武汉","https://tva4.sinaimg.cn/crop.0.0.180.180.180/948d1c31jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=UQpzA%2FrVjG",true,null,null
"4477320431539523","4477320431539523",5699277407,"4477298525176167",1582959838,0,0,0,"转发微博","转发微博",1441856811,99,0,5,127,134,"很嗯看","很嗯看","","m","33","1000",false,"",-1,"浙江","https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006dHAp9ly8g35i6b6parj30ro0ro0wc.jpg?KID=imgbed,tva&Expires=1585378661&ssig=W8xC%2FN0BZN",true,null,null
"4477320578226915","4477320578226915",7286903268,"4477298525176167",1582959873,0,0,0,"转发微博","转发微博",1566313651,4,1,2,92,124,"用户17730558723","用户17730558723","名副其实秒光族","m","100","1000",false,"",-1,"其他","https://tvax2.sinaimg.cn/crop.0.0.512.512.180/007X96pSly8gc1322jwmrj30e80e8t95.jpg?KID=imgbed,tva&Expires=1585378661&ssig=Y2lstVdFLj",true,null,null
"4477320637407825","4477320637407825",2039926881,"4477298525176167",1582959887,0,0,0,"转发微博","转发微博",1300778298,183,52,33,1854,1123,"w_j_qian","w_j_qian","快乐生活最重要！","m","32","5",false,"",-1,"江苏 苏州","https://tva1.sinaimg.cn/crop.0.0.180.180.180/7996d061jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=cYeKNAdH11",true,null,null
"4477320666094527","4477320666094527",1690385845,"4477298525176167",1582959893,0,0,0,"转发微博","转发微博",1315580971,150,31,732,2061,210,"肉联养猪厂厂长","肉联养猪厂厂长","喜好开发中","m","35","4",false,"",-1,"福建 三明","https://tvax4.sinaimg.cn/crop.0.0.512.512.180/64c13db5ly8gcck4bp9mmj20e80e8jw1.jpg?KID=imgbed,tva&Expires=1585378661&ssig=EvCRLS7CfK",true,null,null
"4477320812827552","4477320812827552",2373431637,"4477298525176167",1582959929,0,0,0,"转发微博","转发微博",1316583462,529,174,42,17816,797,"掘金丹佛","掘金丹佛","","m","41","13",false,"",220,"河南 南阳","https://tvax2.sinaimg.cn/crop.0.0.996.996.180/8d77b155ly8fl5zlkpefjj20ro0rodhu.jpg?KID=imgbed,tva&Expires=1585378661&ssig=z2Bw4Jx1h5",true,null,null
"4477320880133727","4477320880133727",1782544313,"4477298525176167",1582959944,0,1,0,"哈哈哈，别玷污了屠呦呦先生的名声。","哈哈哈，别玷污了屠呦呦先生的名声。",1279870339,1674,327,37,8320,496,"大师老猫","大师老猫","不要羡慕别人表面风光，其实，每个人都有自己内心的苦痛。","m","11","8",false,"",220,"北京 海淀区","https://tva1.sinaimg.cn/crop.0.0.180.180.180/6a3f77b9jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=1SXwg1n%2BPD",true,null,null
"4477321212275275","4477321212275275",5880205194,"4477298525176167",1582960024,0,0,0,"转发微博","转发微博",1457796997,929,26,1533,3311,474,"令壶冲动","令壶冲动","江山笑 烟雨遥 ……豪情还剩一襟晚照……","m","51","1",false,"",-1,"四川 成都","https://tvax4.sinaimg.cn/crop.0.0.750.750.180/006pWJZgly8fyzc533et0j30ku0kuq4z.jpg?KID=imgbed,tva&Expires=1585378661&ssig=cHGCdDrQ%2Fq",true,null,null
"4477321240650132","4477321240650132",1820679833,"4477298525176167",1582960031,0,0,0,"转发微博","转发微博",1300169422,2420,263,1045,7112,587,"通州达人","通州达人","","m","11","1000",false,"",220,"北京","https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/6c855e99ly8gam53xhtffj20u00u0n4d.jpg?KID=imgbed,tva&Expires=1585378661&ssig=w2ttLF64kz",true,null,null
"4477321375151758","4477321375151758",1899870077,"4477298525176167",1582960063,0,0,0,"转发","转发",1293001008,278,25,24,1124,477,"少胖了一点点","少胖了一点点","浮生六记开篇：“东坡云：”事如春梦了无痕“，苟不记之笔墨，未免有辜彼苍之厚。”","m","11","1",false,"",-1,"北京 东城区","https://tva2.sinaimg.cn/crop.0.0.180.180.180/713db77dgw1eeble16fe8j20500500sx.jpg?KID=imgbed,tva&Expires=1585378661&ssig=9sYKUZv%2BNq",false,null,null
"4477321895396715","4477321895396715",2414187894,"4477313909708509",1582960187,0,0,0,"","//@校长梁山:别坏了名节，也好。",1316590263,74,14,11,353,360,"刷新的我","刷新的我","","m","32","2",false,"",-1,"江苏 无锡","https://tva3.sinaimg.cn/crop.22.128.384.384.180/8fe59576jw1ee4nj1xdpgj20bx0hsqa7.jpg?KID=imgbed,tva&Expires=1585378661&ssig=FhdzpZcKo9",true,null,null
"4477322423914637","4477322423914637",5513667280,"4477298525176167",1582960313,0,0,0,"转发微博","转发微博",1429400871,286,101,2473,4094,1792,"ht19663","ht19663","","m","51","1",false,"",-1,"四川 成都","https://tva3.sinaimg.cn/crop.0.0.720.720.180/00618MJqjw8eu0efgj1v4j30k00k076k.jpg?KID=imgbed,tva&Expires=1585378661&ssig=031cs0oERP",true,null,null
"4477322767740187","4477322767740187",1810089111,"4477302828510217",1582960395,0,0,0,"","//@王君超:转发微博",1312543227,8,1,286,8821,624,"凉风起天末江湖秋水多","凉风起天末江湖秋水多","转发多，评论少，几乎无原创","m","100","1000",false,"",-1,"其他","https://tvax4.sinaimg.cn/crop.11.256.384.384.180/6be3c497ly1ffaeegkdsbj20bu0hsamx.jpg?KID=imgbed,tva&Expires=1585378661&ssig=xB8dIKcLXz",false,null,null
"4477322792684828","4477322792684828",2114598192,"4477298525176167",1582960401,4,23,0,"@武汉大学 院士舒红兵、双黄蛋之母王延轶夫妇到今天也没露个头冒个泡，这疫情防控的也差不多了，你们还要继续做夫妻缩头乌龟吗？继续下去一辈子就都是缩头乌龟了🐢……","@武汉大学 院士舒红兵、双黄蛋之母王延轶夫妇到今天也没露个头冒个泡，这疫情防控的也差不多了，你们还要继续做夫妻缩头乌龟吗？继续下去一辈子就都是缩头乌龟了🐢……",1303768981,244,30,374,5868,388,"煮肘论英雄","煮肘论英雄","","m","33","1000",false,"",-1,"浙江","https://tvax4.sinaimg.cn/crop.0.0.512.512.180/7e0a3530ly8gbkuwpvn30j20e80e8dg3.jpg?KID=imgbed,tva&Expires=1585378661&ssig=LWz8KRdm%2Bs",true,null,null
"4477322834515871","4477322834515871",1756769297,"4477298525176167",1582960411,0,0,0,"一次疫情把院士的声誉拉低到了低位！","一次疫情把院士的声誉拉低到了低位！",1311841136,170,20,34,2143,288,"守素先生","守素先生","","m","37","3",false,"",-1,"山东 淄博","https://tvax2.sinaimg.cn/crop.0.1.1125.1125.180/68b62c11ly8fhu2xjzvhpj20v90vbgmx.jpg?KID=imgbed,tva&Expires=1585378661&ssig=4zLN%2FsszHa",true,null,null
"4477323162386254","4477323162386254",1132700024,"4477298525176167",1582960489,0,0,0,"同感！","同感！",1267669929,847,89,287,7733,289,"鑫视角","鑫视角","😷😷😷","f","11","1",false,"",-1,"北京 东城区","https://tvax2.sinaimg.cn/crop.0.0.1006.1006.180/4383a178ly8ganfmjehhvj20ry0ry766.jpg?KID=imgbed,tva&Expires=1585378661&ssig=wy7hMzRLa6",true,null,null
"4477323317177328","4477323317177328",6145586693,"4477298525176167",1582960526,0,0,0,"转发微博","转发微博",1487712083,1078,3,1,444,150,"子叶行人","子叶行人","","m","44","1",false,"",-1,"广东 广州","https://tvax1.sinaimg.cn/crop.0.80.960.960.180/006HUfQ1ly8fwrqxhze97j30qo0v5gme.jpg?KID=imgbed,tva&Expires=1585378661&ssig=%2Fpc7g71Rbf",true,null,null
"4477323342632747","4477323342632747",1617107172,"4477298525176167",1582960532,0,0,0,"奇葩 千古奇闻","奇葩 千古奇闻",1264154882,514,151,314,4609,910,"薪迦苦啸","薪迦苦啸","眼观六路 耳听八方","m","11","1",false,"",-1,"北京 东城区","https://tvax4.sinaimg.cn/crop.23.30.186.186.180/606318e4ly8g6e0a62yvuj206o06oq2r.jpg?KID=imgbed,tva&Expires=1585378661&ssig=mklrUj0%2Fvj",true,null,null
"4477323472206448","4477323472206448",2816519794,"4477302828510217",1582960563,0,0,0,"选院士不都需要院士提名么","选院士不都需要院士提名么//@王君超:转发微博",1338296130,124,3,183,5570,106,"沧海一粟Mr-Li","沧海一粟Mr-Li","","m","100","1000",false,"",-1,"其他","https://tva4.sinaimg.cn/crop.0.0.1328.1328.180/a7e0ae72jw8fadf0y1cmbj210w10wq4e.jpg?KID=imgbed,tva&Expires=1585378661&ssig=jm%2BdRxYLay",true,null,null
"4477323489648489","4477323489648489",3267969507,"4477318770828224",1582960566,0,0,0,"","//@张看私语://@淮河之声:转发微博",1360296874,263,13,16,3401,583,"陈道春Z","陈道春Z","心有不甘，却无以为继","m","32","6",false,"",-1,"江苏 南通","https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/c2c941e3ly8g1iqtgmar5j20u00u00yc.jpg?KID=imgbed,tva&Expires=1585378661&ssig=w8n7ib8Dtx",true,null,null
"4477323535512989","4477323535512989",1282251274,"4477298525176167",1582960578,0,0,0,"题图更棒","题图更棒",1256705021,130,10,2,709,1400,"可可东李","可可东李","天无涯，命有缘！","m","54","1",false,"",-1,"西藏 拉萨","https://tvax4.sinaimg.cn/crop.0.0.996.996.180/4c6d9a0aly8ftckn5uyr3j20ro0roac0.jpg?KID=imgbed,tva&Expires=1585378661&ssig=HXQyh1PDQA",false,null,null
"4477324013965633","4477324013965633",1088876407,"4477298525176167",1582960692,0,0,0,"转发微博","转发微博",1269528742,144,8,21,3967,1250,"冷之雪","冷之雪","","m","11","8",false,"",-1,"北京 海淀区","https://tva4.sinaimg.cn/crop.0.0.180.180.180/40e6ef77jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=ENOoV9R0dB",true,null,null
"4477324143331783","4477324143331783",5943335837,"4477298525176167",1582960723,0,0,0,"科研行业价值观有问题，或者说以评选标准来看定位层次比较低。屠奶奶当选的话，那才使得“院士”二字的档次提升了，所以还是不要屈尊和那些人站在一起","科研行业价值观有问题，或者说以评选标准来看定位层次比较低。屠奶奶当选的话，那才使得“院士”二字的档次提升了，所以还是不要屈尊和那些人站在一起",1464864920,224,1,466,1137,534,"Sheila_Y09","Sheila_Y09","","f","31","1000",false,"",-1,"上海","https://tva2.sinaimg.cn/crop.0.1.510.510.180/006udD9rjw8f4uydmjqzej30e60e874x.jpg?KID=imgbed,tva&Expires=1585378661&ssig=laaKSKqP8E",true,null,null
"4477324278242773","4477324278242773",2720875185,"4477298525176167",1582960755,0,0,0,"终有一天会这么调侃:你才是院士，你全家都是院士[二哈]","终有一天会这么调侃:你才是院士，你全家都是院士[二哈]",1334395636,65,2,0,579,164,"伴天愿做一颗星","伴天愿做一颗星","","m","13","1000",false,"",-1,"河北","https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/a22d42b1ly8fwhsj2lgiyj20ru0ruq8v.jpg?KID=imgbed,tva&Expires=1585378661&ssig=%2BpQbX2EVz7",true,null,null
"4477324437465640","4477324437465640",5903953830,"4477298525176167",1582960793,0,0,0,"转发微博","转发微博",1461310437,56,2,39,312,287,"清风一渡满目春","清风一渡满目春","","m","11","1000",false,"",-1,"北京","https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1585378661&ssig=L2IFD9Sk0i",true,null,null
"4477324508397176","4477324508397176",1575364637,"4477313909708509",1582960809,0,0,0,"","//@校长梁山:别坏了名节，也好。",1258078138,2714,1067,342,32980,1989,"岭上松","岭上松","悲凉时袭，忧愤日增！","m","53","6",false,"",220,"云南 昭通","https://tva2.sinaimg.cn/crop.0.0.720.720.180/5de6281djw8estnfg15ezj20k00k0wgf.jpg?KID=imgbed,tva&Expires=1585378661&ssig=S5k3tVYk%2Fs",true,null,null
"4477324588090385","4477324588090385",1747431745,"4477298525176167",1582960829,0,1,0,"现在的院士多是南郭先生，但屠呦呦也确实不够格当院士。她得诺奖有特殊的时代背景，严格地说，是青蒿素值得这个奖，而屠奶奶是一大批对青蒿素的发现有贡献的人的一个代表。所以虽然屠奶奶得了诺奖，但学术真到不了院士水平，最多算年轻时是一个优秀的科技工作者。","现在的院士多是南郭先生，但屠呦呦也确实不够格当院士。她得诺奖有特殊的时代背景，严格地说，是青蒿素值得这个奖，而屠奶奶是一大批对青蒿素的发现有贡献的人的一个代表。所以虽然屠奶奶得了诺奖，但学术真到不了院士水平，最多算年轻时是一个优秀的科技工作者。",1280513072,143,19,45,1186,192,"river-nov2","river-nov2","","m","44","1",false,"",-1,"广东 广州","https://tva3.sinaimg.cn/crop.0.0.180.180.180/6827b141jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=5Toxp2dExR",true,null,null
"4477324973810688","4477324973810688",3850115927,"4477298525176167",1582960921,0,0,0,"转发微博","转发微博",1381597679,1849,464,3203,3964,1402,"悦己","悦己","南风知我意，故人入梦来。","m","37","1000",true,"头条文章作者",0,"山东","https://tvax1.sinaimg.cn/crop.0.0.440.440.180/e57c1b57ly8g1tbfjjqdxj20c80c9t94.jpg?KID=imgbed,tva&Expires=1585378661&ssig=7dwHgtXz93",true,null,null
"4477324995513111","4477324995513111",2297059714,"4477298525176167",1582960926,0,0,0,"转发微博","转发微博",1312871993,304,46,9,3351,601,"张_无_羁","张_无_羁","做爱做的事，走难走的路","m","31","1",false,"",-1,"上海 黄浦区","https://tva2.sinaimg.cn/crop.0.0.180.180.180/88ea5982jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1585378661&ssig=fEeJYtDITl",true,null,null
"4477324999718915","4477324999718915",3143732777,"4477298525176167",1582960927,0,0,0,"转发微博","转发微博",1353923698,264,74,375,690,255,"Ayn_614","Ayn_614","嗯，没有，也不会。","m","53","1",false,"",-1,"云南 昆明","https://tva2.sinaimg.cn/crop.0.0.640.640.180/bb618e29jw8eesfudlw8hj20hs0hswfe.jpg?KID=imgbed,tva&Expires=1585378661&ssig=0JyFXz%2FzcE",true,null,null
"4477325263948469","4477325263948469",1948076463,"4477298525176167",1582960990,0,0,0,"转发微博","转发微博",1296661351,29,5,1,69,85,"未来谁同渡半生都不介意丶","未来谁同渡半生都不介意丶","","f","44","20",false,"",-1,"广东 中山","https://tvax1.sinaimg.cn/crop.0.0.888.888.180/741d49afly8gbgqoio42hj20oo0ooq43.jpg?KID=imgbed,tva&Expires=1585378661&ssig=zl54qagotG",true,null,null
"4477325368657637","4477325368657637",6610318989,"4477298525176167",1582961014,0,0,0,"非常对，我也发现了，感觉有些院士还不如普通的中医大夫懂的多。","非常对，我也发现了，感觉有些院士还不如普通的中医大夫懂的多。",1532370448,101,5,6,915,363,"印象19649","印象19649","远离垃圾人。","f","61","1",false,"",-1,"陕西 西安","https://tvax3.sinaimg.cn/crop.0.0.664.664.180/007dmdWdly8g5elab86nqj30ig0iggms.jpg?KID=imgbed,tva&Expires=1585378661&ssig=8GHqUyH83E",true,null,null
"4477325447860829","4477325447860829",3599918971,"4477298525176167",1582961033,0,0,0,"转发微博","转发微博",1373280796,181,15,12,7174,344,"旨靺","旨靺","勤奋读书，敏锐读人。","f","51","7",false,"",-1,"四川 绵阳","https://tva1.sinaimg.cn/crop.60.160.480.480.180/d692677btw1e6utm9m77lj20go0m8wkk.jpg?KID=imgbed,tva&Expires=1585378661&ssig=oHwTq4M85z",true,null,null
